,Year,Age,Gender,City,Position,Years of experience,Current level,Current Salary,Main language at work,Company size,Company type
837,2020,26.0,Male,Munich,ML Engineer,5,Senior,180000.0,German,up to 10,Consulting / Agency
838,2020,30.0,Male,Munich,Software Engineer,10,Senior,151872.0,English,1000+,Startup
839,2020,26.0,Male,Eindhoven,ML Engineer,3,Middle,48000.0,English,101-1000,Product
840,2020,25.0,Female,Munich,ML Engineer,1,Junior,57000.0,English,1000+,Product
841,2020,34.0,Male,France,Data Scientist,11,Senior,80000.0,French,1000+,Consulting / Agency
842,2020,38.0,Female,Regensburg,ML Engineer,3,Middle,65000.0,German,1000+,Product
843,2020,40.0,Male,Berlin,Product Manager,13,Head,90000.0,English,1000+,Product
844,2020,28.0,Male,Frankfurt,Mobile Developer,5,Senior,50000.0,English,11-50,Consulting / Agency
845,2020,29.0,Female,Berlin,Data Scientist,2,Junior,52000.0,German,up to 10,Consulting / Agency
846,2020,30.0,Female,Berlin,ML Engineer,5,Middle,51000.0,English,11-50,Startup
847,2020,28.0,Male,"Warsaw, Poland",Software Engineer,6,Middle,52800.0,English,51-100,Consulting / Agency
848,2020,32.5139802631579,Female,Berlin,Data Scientist,1,Junior,55000.0,English,1000+,Product
849,2020,42.0,Male,Berlin,Software Engineer,12,Lead,95000.0,English,101-1000,Product
850,2020,27.0,Male,Berlin,ML Engineer,5,Senior,70000.0,,,
851,2020,29.0,Male,Munich,Data Scientist,4,Middle,61500.0,English,11-50,Consulting / Agency
852,2020,29.0,Male,Munich,Software Engineer,4,Middle,78000.0,English,1000+,Semiconductor
853,2020,29.0,Female,Cologne,ML Engineer,1,Middle,500000000.0,English,up to 10,Startup
854,2020,27.0,Female,Berlin,Backend Developer,1,Junior,42000.0,German,101-1000,Product
855,2020,36.0,Male,Berlin,CTO,"15, thereof 8 as CTO",C-Level,150000.0,German,101-1000,Media
856,2020,37.0,Male,Munich,Software Engineer,14,Head,84000.0,English,up to 10,Product
857,2020,31.0,Male,Amsterdam,Data Scientist,10,Lead,100000.0,English,11-50,Product
858,2020,35.0,Male,Berlin,Data Analyst,5,Middle,49000.0,English,101-1000,Product
859,2020,27.0,Male,Berlin,Data Scientist,4,Junior,60000.0,English,51-100,Consulting / Agency
860,2020,29.0,Male,Munich,Data Analyst ,6,Middle,68000.0,English,101-1000,Product
861,2020,36.0,Male,Berlin,Backend Developer,5,Senior,70000.0,English,101-1000,Startup
862,2020,33.0,Male,Munich,Backend Developer,10,Senior,70000.0,English,11-50,Consulting / Agency
863,2020,42.0,Male,Berlin,Software Engineer,12,Lead,95000.0,English,101-1000,Product
864,2020,32.0,Female,Berlin,BI Analyst ,1,Junior,48000.0,English,101-1000,Startup
865,2020,30.0,Male,Berlin,Software Engineer,10,Lead,115000.0,English,1000+,Consulting / Agency
866,2020,29.0,Female,Berlin,Software Engineer,4,Middle,60000.0,English,101-1000,Consulting / Agency
867,2020,23.0,Male,Munich,ML Engineer,1,Junior,49000.0,English,101-1000,Product
868,2020,35.0,Female,Berlin,Frontend Developer,2,Junior,40000.0,English,101-1000,Startup
869,2020,36.0,Male,Frankfurt,Software Engineer,14,Senior,81500.0,English,1000+,Product
870,2020,34.0,Male,Berlin,BI Developer / Data Engineer,10,Senior,75000.0,English,101-1000,Product
871,2020,34.0,Male,Berlin,DevOps,12,Lead,94000.0,English,1000+,Product
872,2020,31.0,Male,Munich,ML Engineer,4,Senior,100000.0,English,1000+,Product
873,2020,34.0,Female,Berlin,QA Engineer,7,Senior,55000.0,English,101-1000,Product
874,2020,31.0,Male,Munich,Data Scientist,,Middle,60000.0,English,101-1000,Consulting / Agency
875,2020,33.0,Male,Munich,Frontend Developer,14,Senior,80000.0,German,11-50,Product
876,2020,33.0,Male,Frankfurt,Software Engineer,8,Senior,67000.0,English,11-50,Product
877,2020,33.0,Male,Munich,Backend Developer,12,Middle,56000.0,English,101-1000,Product
878,2020,29.0,Male,Milan,Data Scientist,3,Middle,32000.0,,11-50,Startup
879,2020,44.0,Female,Berlin,ML Engineer,13,Junior,45000.0,English,51-100,Consulting / Agency
880,2020,31.0,Male,Berlin,Backend Developer,5,Senior,77000.0,English,1000+,Product
881,2020,26.0,Male,Berlin,Data Scientist,2,Junior,55000.0,English,1000+,
882,2020,42.0,Male,Berlin,Software Engineer,12,Lead,95000.0,English,101-1000,Product
883,2020,27.0,Male,Hamburg,Backend Developer,3,Middle,10001.0,English,11-50,Consulting / Agency
884,2020,33.0,Male,Berlin,Product Manager,5,Middle,70000.0,English,1000+,Product
885,2020,33.0,Male,Heilbronn,Senior Scrum Master (RTE),7,Lead,90000.0,German,1000+,Product
886,2020,36.0,Male,Frankfurt,QA Engineer,9,Senior,64000.0,English,101-1000,Consulting / Agency
887,2020,31.0,Male,Berlin,Backend Developer,9,Senior,67473.0,English,101-1000,Product
888,2020,42.0,Male,Berlin,Software Engineer,12,Lead,95000.0,English,101-1000,Product
889,2020,30.0,Male,Berlin,Head of BI,7,Head,100000.0,English,101-1000,Startup
890,2020,32.0,Female,Berlin,QA Engineer,10,Lead,65000.0,German,1000+,Product
891,2020,34.0,Male,Berlin,Software Engineer,16,Lead,91000.0,English,101-1000,Startup
892,2020,35.0,Male,Berlin,Data Scientist,15,Middle,60000.0,English,101-1000,Product
893,2020,33.0,Male,Munich,SRE,10,Senior,79000.0,English,1000+,Product
894,2020,39.0,Male,Düsseldorf ,Technical project manager,12,Senior,65000.0,German,1000+,Consulting / Agency
895,2020,39.0,Female,Stuttgart ,Project manager ,13,Senior,108000.0,German,1000+,Automotive 
896,2020,25.0,Female,Berlin,support engineer,2,Middle,45000.0,English,1000+,Startup
897,2020,34.0,Male,Munich,Frontend Developer,4,Middle,66000.0,English,101-1000,Product
898,2020,28.0,Male,London,Software Engineer,8,Senior,75000.0,English,101-1000,Product
899,2020,35.0,Male,Berlin,Frontend Developer,6,Middle,66500.0,English,1000+,Product
900,2020,38.0,Male,Berlin,Backend Developer,8,Senior,64000.0,German,1000+,Product
901,2020,34.0,Male,Munich,Backend Developer,13,Lead,105000.0,English,11-50,Startup
902,2020,36.0,Male,Dortmund,Software Engineer,8,Senior,83000.0,English,1000+,Product
903,2020,30.0,Female,Munich,Software Engineer,8,Senior,52000.0,German,1000+,Consulting / Agency
904,2020,32.5139802631579,Male,Berlin,Software Engineer,10,Senior,62000.0,German,1000+,
905,2020,27.0,Male,Berlin,Data Engineer,6,Middle,74000.0,English,1000+,Product
906,2020,27.0,Male,Berlin,QA Engineer,5,Middle,56700.0,English,101-1000,Product
907,2020,33.0,Male,Berlin,Software Engineer,7,Middle,54000.0,English,51-100,Startup
908,2020,29.0,Male,Berlin,Security engineer,7,Middle,72000.0,English,101-1000,Product
909,2020,30.0,Female,Cologne,Data Scientist,8,Senior,85000.0,both,1000+,Utilities
910,2020,25.0,Male,Frankfurt,DevOps,2,Junior,65000.0,English,1000+,Consulting / Agency
911,2020,38.0,Male,Berlin,Software Engineer,12,Senior,92000.0,English,1000+,Product
912,2020,30.0,Female,Jena,Software Engineer,4,Middle,54000.0,English,101-1000,Institute
914,2020,34.0,Male,City in Russia,Software Architect,14,Lead,100000.0,English,51-100,Product
915,2020,29.0,Male,Berlin,Frontend Developer,8,Senior,77250.0,English,101-1000,Product
916,2020,27.0,Male,Berlin,Backend Developer,3,Middle,57000.0,English,51-100,Product
917,2020,36.0,Male,Berlin,Software Engineer,5,Middle,60000.0,English,101-1000,Startup
918,2020,43.0,Male,Berlin,Software Engineer,20,Middle,70000.0,English,1000+,Product
919,2020,32.0,Male,Munich,Frontend Developer,10,Lead,80000.0,English,11-50,Startup
920,2020,28.0,Male,Berlin,ML Engineer,0,Junior,48000.0,English,11-50,Startup
921,2020,36.0,Male,Nuremberg,Software Engineer,20,Lead,74000.0,German,1000+,Finance
922,2020,38.0,Female,Düsseldorf,Data Scientist,14,Middle,70000.0,German,1000+,Product
923,2020,27.0,Male,Nürnberg,QA Engineer,3,Middle,55000.0,German,101-1000,Consulting / Agency
924,2020,26.0,Male,Berlin,Backend Developer,2,Junior,25000.0,German,11-50,Product
925,2020,26.0,Male,Amsterdam,Data Scientist,2,Junior,48000.0,English,51-100,Fintech
926,2020,34.0,Male,Stuttgart ,Software Engineer,6,Head,90000.0,German,1000+,Product
927,2020,25.0,Male,Stuttgart,Data Scientist,0,Junior,58000.0,German,1000+,Handel 
928,2020,30.0,Male,Frankfurt,Big Data Engineer,3,Middle,65000.0,English,101-1000,Consulting and Product
929,2020,35.0,Male,Berlin,Designer (UI/UX),10,Senior,50400.0,German,11-50,Consulting / Agency
930,2020,30.0,Male,Cracow,Business Analyst,7,Senior,68500.0,English,51-100,Consulting / Agency
931,2020,26.0,Male,Berlin,Software Engineer,5,Middle,69000.0,English,101-1000,Product
932,2020,30.0,Female,Stockholm,QA Engineer,7,Senior,48000.0,English,51-100,Product
933,2020,33.0,Female,Brunswick,Software Engineer,6,Middle,58000.0,German,1000+,Product
934,2020,26.0,Male,Berlin,Backend Developer,6,Senior,70000.0,English,1000+,Product
935,2020,29.0,Male,Berlin,Data Scientist,6,Middle,57000.0,English,up to 10,Startup
936,2020,36.0,Male,Zurich,Data Scientist,5,Senior,106000.0,English,11-50,Product
937,2020,23.0,Male,Dublin,Data Analyst,3,Senior,49200.0,English,1000+,Product
938,2020,45.0,Male,Madrid,Data Scientist,2,Senior,42000.0,Spanish,101-1000,Consulting / Agency
939,2020,41.0,Male,Rome,CTO,22,Head,50000.0,Italian,51-100,Product
940,2020,28.0,Male,Berlin,ML Engineer,1,Junior,43000.0,English,up to 10,Startup
941,2020,35.0,Male,Berlin,Data Scientist,12,Senior,77000.0,English,1000+,Startup
942,2020,37.0,Female,Berlin,Data Scientist,8,Middle,67000.0,English,1000+,Startup
943,2020,26.0,Male,Lisbon,Software Engineer,4,Middle,21000.0,English,51-100,Product
944,2020,30.0,Male,Barcelona,Data Scientist,5,Senior,40000.0,Spanish,1000+,Consulting / Agency
945,2020,24.0,Male,Sofia,ML Engineer,5,Senior,64000.0,English,11-50,Startup
946,2020,35.0,Male,Frankfurt,Manager ,6,Head,90000.0,English,1000+,Product
947,2020,27.0,Male,Rome,Data Scientist,2,Junior,25300.0,Italian,1000+,Consulting / Agency
948,2020,31.0,Male,Munich,Professor,10,Lead,80000.0,German,101-1000,Education
949,2020,27.0,Female,Munich,Backend Developer,6,Senior,85600.0,English,101-1000,Product
950,2020,29.0,Male,Bonn,Data Scientist,2,Middle,55200.0,English,1000+,Product
951,2020,29.0,Male,Berlin,AI Management,6,Head,92000.0,German,1000+,Product
952,2020,34.0,Male,Berlin,Backend Developer,14,Lead,96000.0,English,1000+,Startup
953,2020,29.0,Male,Helsinki,Frontend Developer,10,Senior,60000.0,English,101-1000,Product
954,2020,35.0,Male,Luttich,Data Scientist,12,Lead,85000.0,English,1000+,Product
955,2020,54.0,Male,Milano,Sales ,31,Head,110000.0,English,11-50,Consulting / Agency
956,2020,31.0,Male,Berlin,Software Engineer,6,Senior,90000.0,English,1000+,Product
957,2020,30.0,Male,Bielefeld,Software Engineer,5,Junior,55000.0,German,11-50,Product
958,2020,36.0,Male,Zurich,Backend Developer,15,Senior,172000.0,English,1000+,Product
959,2020,24.0,Male,Berlin,Backend Developer,1,Working Student,14400.0,German,up to 10,Startup
960,2020,28.0,Male,Frankfurt,XR Developer,8,Lead,25000.0,English,11-50,Startup
961,2020,32.5139802631579,Male,Berlin,Data Scientist,4,Head,105000.0,German,11-50,Consulting / Agency
962,2020,36.0,Male,Hamburg,Data Scientist,2,Middle,63000.0,English,11-50,Product
963,2020,26.0,Male,Berlin,DevOps,5,Middle,72000.0,English,11-50,Startup
964,2020,36.0,Male,Munich,DevOps,14,Middle,65000.0,German,101-1000,Consulting / Agency
965,2020,33.0,Male,Berlin,Backend Developer,13,Senior,83000.0,English,51-100,Startup
966,2020,35.0,Male,Berlin,Data Engineer,6,Senior,200000.0,English,11-50,Startup
967,2020,29.0,Male,Basel,Data Scientist,5,Lead,115000.0,English,1000+,Pharma
968,2020,36.0,Male,Berlin,Frontend Developer,6,Middle,58000.0,English,101-1000,Product
969,2020,35.0,Male,Berlin,Software Engineer,2,Middle,50000.0,English,1000+,Product
970,2020,29.0,Male,Berlin,Backend Developer,9,Senior,75000.0,English,51-100,Startup
971,2020,29.0,Male,Berlin,DevOps,11,Lead,140000.0,English,up to 10,Startup
972,2020,32.0,Male,Hamburg,Backend Developer,14,Lead,80000.0,English,101-1000,Startup
973,2020,23.0,Male,"NJ, USA","Student, Software Developer, Data Engineer",4,Entry level,54179.13,English,up to 10,"Full-time position in Education, part-time position in at a data startup"
974,2020,32.0,Female,Berlin,Engineering Team Lead,10,Lead,65000.0,English,101-1000,Product
975,2020,30.0,Male,Berlin,Software Engineer,7,Senior,49000.0,English,11-50,Startup
976,2020,30.0,Male,Munich,Data Scientist,2,Middle,50000.0,English,11-50,Startup
977,2020,30.0,Male,Berlin,ML Engineer,6,Middle,59000.0,English,51-100,Startup
978,2020,30.0,Male,Frankfurt,Data Scientist,5,Middle,52500.0,English,11-50,Startup
979,2020,48.0,Male,Madrid,DevOps,15,Senior,30000.0,English,up to 10,Startup
980,2020,31.0,Male,Berlin,Data Analyst,7,Senior,83000.0,English,101-1000,Startup
981,2020,38.0,Male,Cologne,Software Engineer,15,Senior,59000.0,English,up to 10,Product
982,2020,22.0,Male,Istanbul,Backend Developer,3,Middle,10001.0,English,up to 10,Startup
983,2020,28.0,Male,warsaw,Data Scientist,3,Middle,50000.0,English,101-1000,Product
984,2020,29.0,Male,Berlin,Data Scientist,5,Senior,75000.0,English,11-50,Startup
985,2020,34.0,Male,Munich,Frontend Developer,5,Senior,54000.0,English,101-1000,Product
986,2020,27.0,Male,Berlin,Frontend Developer,5,Middle,58000.0,English,101-1000,Startup
987,2020,34.0,Male,Berlin,ML Engineer,3,Senior,70000.0,English,101-1000,Product
988,2020,28.0,Male,Wolfsburg,Software Engineer,2,Junior,48000.0,English,101-1000,Product
989,2020,40.0,Male,Mannheim,Software Engineer,9,Middle,88000.0,English,1000+,Product
990,2020,29.0,Male,Berlin,Product Manager,5,Middle,57750.0,English,101-1000,Startup
991,2020,27.0,Male,Cologne,Software Engineer,1,Junior,45000.0,German,11-50,Product
992,2020,35.0,Female,Munich,Data Scientist,5,Senior,75000.0,English,1000+,Bank
993,2020,29.0,Male,London,Software Engineer,9,Senior,113000.0,English,1000+,Corporation 
994,2020,38.0,Male,Munich,Product Manager,12,Senior,74000.0,English,1000+,Product
995,2020,32.0,Male,Berlin,Data Engineer,7,Senior,82000.0,English,101-1000,Product
996,2020,37.0,Male,Berlin,Data Scientist,10,Senior,82000.0,English,101-1000,Product
997,2020,29.0,Male,Karlsruhe,DevOps,6,Senior,64800.0,English,11-50,Startup
998,2020,32.0,Male,Frankfurt,Software Engineer,7,Senior,70000.0,German,51-100,Product
999,2020,40.0,Male,Hildesheim,Software Engineer,16,Senior,72000.0,English,1000+,Product
1000,2020,39.0,Male,Berlin,Software Engineer,12,Lead,82000.0,English,1000+,Product
1001,2020,32.0,Male,Vienna,DataOps Team Lead,10,Lead,80000.0,German,1000+,Transport & Logistics
1002,2020,26.0,Female,Berlin,Backend Developer,5,Middle,65000.0,English,1000+,Product
1003,2020,30.0,Male,Berlin,Software Engineer,9,Middle,77000.0,English,1000+,Product
1004,2020,32.0,Female,Munich,Data Scientist,5,Senior,80000.0,German,1000+,Product
1005,2020,32.0,Male,Munich,Software Engineer,8,Senior,65000.0,English,101-1000,Consulting / Agency
1006,2020,31.0,Male,Helsinki,Software Engineer,5,Middle,59064.0,English,51-100,Product
1007,2020,30.0,Male,Berlin,Software Engineer,10,Senior,90000.0,English,1000+,Product
1008,2020,30.0,Male,Munich,Software Sales,12,Senior,150000.0,English,1000+,Product
1009,2020,30.0,Female,Berlin,QA Engineer,8,Senior,70000.0,English,101-1000,Product
1010,2020,25.0,Male,Hamburg,Backend Developer,5,Middle,53500.0,English,1000+,Product
1011,2020,30.0,Male,Berlin,Software Engineer,9,Lead,90000.0,English,11-50,Product
1012,2020,26.0,Male,Munich,Software Engineer,4,Middle,75000.0,English,101-1000,Startup
1013,2020,32.0,Male,Munich,Product Manager,4,Senior,65000.0,English,1000+,Consulting / Agency
1015,2020,39.0,Male,Siegen,Software Engineer,16,Senior,62400.0,Russian,1000+,Product
1017,2020,35.0,Male,Murnau am Staffelsee ,Beikoch,1,Middle,30000.0,German,up to 10,Biergarten 
1018,2020,38.0,Male,Munich,Software Engineer,16,Senior,90000.0,English,101-1000,Product
1019,2020,22.0,Male,Zürich,Product Management Praktikant,2,Intern,35000.0,German,up to 10,Startup
1020,2020,32.0,Male,Innsbruck,Data Scientist,3,Senior,62000.0,English,1000+,Product
1021,2020,30.0,Female,Munich,Frontend Developer,9,Senior,60000.0,English,1000+,Product
1022,2020,34.0,Male,Berlin,Backend Developer,10,Middle,65600.0,English,101-1000,Product
1023,2020,36.0,Male,Stockholm,Mobile Developer,14,Senior,80000.0,English,1000+,Product
1024,2020,26.0,Female,Hannover,QA Engineer,2,Middle,32000.0,German,1000+,Non-tech retail
1025,2020,28.0,Female,Berlin,Data Analyst,3,Middle,53000.0,English,101-1000,Product
1026,2020,25.0,Male,Berlin,Software Engineer,6,Middle,65000.0,English,1000+,Product
1027,2020,28.0,Male,Berlin,Data Scientist,6,Lead,78000.0,English,51-100,Consulting / Agency
1028,2020,26.0,Male,Berlin,QA Engineer,4,Middle,55500.0,English,51-100,Startup
1029,2020,35.0,Male,Berlin,Software Engineer,20,Senior,100000.0,English,1000+,Product
1030,2020,25.0,Male,Brussels ,Data Scientist,1,Junior,38000.0,English,1000+,Consulting / Agency
1031,2020,23.0,Female,Berlin,Data analyst ,1,Junior,36000.0,English,1000+,Startup
1032,2020,28.0,Male,Munich,Software Engineer,3,Junior,65000.0,English,1000+,Finance
1033,2020,36.0,Male,Berlin,Software Engineer,10,Principal,100000.0,English,1000+,Product
1034,2020,41.0,Male,Berlin,Designer (UI/UX),20,Senior,36000.0,English,,
1035,2020,30.0,Male,Heidelberg,Software Engineer,9,Senior,60000.0,English,1000+,Research
1036,2020,30.0,Male,Heidelberg,Software Engineer,9,Senior,60000.0,English,1000+,Research
1037,2020,28.0,Male,Zurich,Software Engineer,6,Middle,100000.0,German,11-50,Product
1038,2020,29.0,Male,Berlin,Frontend Developer,5,Middle,66000.0,English,1000+,Product
1039,2020,32.5139802631579,Male,Berlin,Backend Developer,15,Middle,73000.0,English,101-1000,Consulting / Agency
1040,2020,26.0,Female,Prague,Software Engineer,4,Middle,64000.0,"Russian, English",1000+,Product
1041,2020,26.0,Male,Berlin,Product Analyst,4,Middle,55000.0,English,1000+,Product
1042,2020,31.0,Male,Munich,Software Engineer,5,Middle,74000.0,English,1000+,Product
1043,2020,34.0,Female,Hildesheim ,QA Engineer,11,Senior,60000.0,German,1000+,Product
1044,2020,34.0,Male,Hamburg,DevOps,8,Senior,67500.0,English,101-1000,Product
1045,2020,36.0,Male,Munich,Software Engineer,13,Head,90000.0,English,101-1000,Product
1046,2020,36.0,Male,Berlin,DevOps,17,Head,124000.0,English,101-1000,Product
1047,2020,40.0,Female,Berlin,QA Engineer,16,Middle,65000.0,English,11-50,Startup
1048,2020,31.0,Male,Berlin,Software Engineer,7,Senior,75000.0,English,101-1000,Product
1049,2020,28.0,Male,Munich,Software Engineer,8,Senior,57000.0,English,51-100,Product
1050,2020,28.0,Male,Munich,Software Engineer,8,Senior,57000.0,English,51-100,Product
1051,2020,36.0,Male,Berlin,Backend Developer,16,Lead,120000.0,English,101-1000,Startup
1052,2020,22.0,Female,Eindhoven,Frontend Developer,2,Junior,24000.0,English,11-50,Product
1053,2020,26.0,Female,Berlin,Backend Developer,7,Senior,60000.0,English,up to 10,Product
1054,2020,30.0,Male,Berlin,Backend Developer,4,Middle,58000.0,English,101-1000,Product
1055,2020,35.0,Male,Berlin,Software Engineer,12,Middle,75000.0,English,1000+,Product
1056,2020,30.0,Male,Berlin,Software Engineer,10,Middle,71000.0,English,101-1000,Product
